Liberty Seated|Silver and Related Dollar|1861|Philadelphia|Variety 1 - No Motto||26.73000
Liberty Seated|Silver and Related Dollar|1862|Philadelphia|Variety 1 - No Motto||26.73000
Liberty Seated|Silver and Related Dollar|1863|Philadelphia|Variety 1 - No Motto||26.73000
Liberty Seated|Silver and Related Dollar|1864|Philadelphia|Variety 1 - No Motto||26.73000
Liberty Seated|Silver and Related Dollar|1865|Philadelphia|Variety 1 - No Motto||26.73000
Liberty Seated|Silver and Related Dollar|1866|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1867|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1868|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1869|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1870|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1870|Carson City|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1870|San Francisco|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1871|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1871|Carson City|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1872|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1872|Carson City|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1872|San Francisco|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1873|Philadelphia|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Liberty Seated|Silver and Related Dollar|1873|Carson City|Variety 2 - With Motto IN GOD WE TRUST||26.73000
Trade Dollars|Silver and Related Dollar|1873|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1873|Carson City|||27.22000
Trade Dollars|Silver and Related Dollar|1873|San Francisco|||27.22000
Trade Dollars|Silver and Related Dollar|1874|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1874|Carson City|||27.22000
Trade Dollars|Silver and Related Dollar|1874|San Francisco|||27.22000
Trade Dollars|Silver and Related Dollar|1875|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1875|Carson City|||27.22000
Trade Dollars|Silver and Related Dollar|1875|San Francisco|||27.22000
Trade Dollars|Silver and Related Dollar|1875|San Francisco||S Over CC|27.22000
Trade Dollars|Silver and Related Dollar|1876|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1876|Carson City|||27.22000
Trade Dollars|Silver and Related Dollar|1876|San Francisco|||27.22000
Trade Dollars|Silver and Related Dollar|1877|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1877|Carson City|||27.22000
Trade Dollars|Silver and Related Dollar|1877|San Francisco|||27.22000
Trade Dollars|Silver and Related Dollar|1878|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1878|Carson City|||27.22000
Trade Dollars|Silver and Related Dollar|1878|San Francisco|||27.22000
Trade Dollars|Silver and Related Dollar|1879|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1880|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1881|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1882|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1883|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1884|Philadelphia|||27.22000
Trade Dollars|Silver and Related Dollar|1885|Philadelphia|||27.22000
Morgan|Silver and Related Dollar|1878|Philadelphia||8 Feathers|26.73000
Morgan|Silver and Related Dollar|1878|Philadelphia||7 Feathers|26.73000
Morgan|Silver and Related Dollar|1878|Philadelphia||7/8 Clear Double Feathers|26.73000
Morgan|Silver and Related Dollar|1878|Carson City|||26.73000
Morgan|Silver and Related Dollar|1878|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1879|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1879|Carson City||CC over CC|26.73000
Morgan|Silver and Related Dollar|1879|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1879|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1880|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1880|Carson City|||26.73000
Morgan|Silver and Related Dollar|1880|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1880|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1881|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1881|Carson City|||26.73000
Morgan|Silver and Related Dollar|1881|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1881|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1882|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1882|Carson City|||26.73000
Morgan|Silver and Related Dollar|1882|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1882|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1883|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1883|Carson City|||26.73000
Morgan|Silver and Related Dollar|1883|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1883|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1884|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1884|Carson City|||26.73000
Morgan|Silver and Related Dollar|1884|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1884|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1885|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1885|Carson City|||26.73000
Morgan|Silver and Related Dollar|1885|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1885|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1886|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1886|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1886|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1887|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1887|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1887|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1888|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1888|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1888|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1889|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1889|Carson City|||26.73000
Morgan|Silver and Related Dollar|1889|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1889|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1890|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1890|Carson City|||26.73000
Morgan|Silver and Related Dollar|1890|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1890|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1891|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1891|Carson City|||26.73000
Morgan|Silver and Related Dollar|1891|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1891|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1892|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1892|Carson City|||26.73000
Morgan|Silver and Related Dollar|1892|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1892|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1893|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1893|Carson City|||26.73000
Morgan|Silver and Related Dollar|1893|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1893|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1894|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1894|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1894|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1895|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1895|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1895|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1896|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1896|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1896|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1897|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1897|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1897|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1898|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1898|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1898|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1899|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1899|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1899|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1900|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1900|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1900|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1901|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1901|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1901|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1902|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1902|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1902|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1903|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1903|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1903|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1904|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1904|New Orleans|||26.73000
Morgan|Silver and Related Dollar|1904|San Francisco|||26.73000
Morgan|Silver and Related Dollar|1921|Philadelphia|||26.73000
Morgan|Silver and Related Dollar|1921|Denver|||26.73000
Morgan|Silver and Related Dollar|1921|San Francisco|||26.73000
Peace|Silver and Related Dollar|1921|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1922|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1922|Denver|||26.73000
Peace|Silver and Related Dollar|1922|San Francisco|||26.73000
Peace|Silver and Related Dollar|1923|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1923|Denver|||26.73000
Peace|Silver and Related Dollar|1923|San Francisco|||26.73000
Peace|Silver and Related Dollar|1924|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1924|San Francisco|||26.73000
Peace|Silver and Related Dollar|1925|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1925|San Francisco|||26.73000
Peace|Silver and Related Dollar|1926|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1926|Denver|||26.73000
Peace|Silver and Related Dollar|1926|San Francisco|||26.73000
Peace|Silver and Related Dollar|1927|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1927|Denver|||26.73000
Peace|Silver and Related Dollar|1927|San Francisco|||26.73000
Peace|Silver and Related Dollar|1928|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1928|San Francisco|||26.73000
Peace|Silver and Related Dollar|1934|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1934|Denver|||26.73000
Peace|Silver and Related Dollar|1934|San Francisco|||26.73000
Peace|Silver and Related Dollar|1935|Philadelphia|||26.73000
Peace|Silver and Related Dollar|1935|San Francisco|||26.73000
Eisenhower|Silver and Related Dollar|1971|Philadelphia|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1971|Denver|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1971|San Francisco|Eagle Reverse|Silver Clad|24.59000
Eisenhower|Silver and Related Dollar|1972|Philadelphia|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1972|Denver|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1972|San Francisco|Eagle Reverse|Silver Clad|24.59000
Eisenhower|Silver and Related Dollar|1973|Philadelphia|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1973|Denver|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1973|San Francisco|Eagle Reverse|Silver Clad|24.59000
Eisenhower|Silver and Related Dollar|1973|San Francisco|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1974|Philadelphia|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1974|Denver|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1974|San Francisco|Eagle Reverse|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1974|San Francisco|Eagle Reverse|Silver Clad|24.59000
Eisenhower|Silver and Related Dollar|1976|Philadelphia|Bicentennial|Copper-Nickel Clad - Variety 2|22.68000
Eisenhower|Silver and Related Dollar|1976|Philadelphia|Bicentennial|Copper-Nickel Clad - Variety 1|22.68000
Eisenhower|Silver and Related Dollar|1976|Denver|Bicentennial|Copper-Nickel Clad - Variety 2|22.68000
Eisenhower|Silver and Related Dollar|1976|Denver|Bicentennial|Copper-Nickel Clad - Variety 1|22.68000
Eisenhower|Silver and Related Dollar|1976|San Francisco|Bicentennial|Copper-Nickel Clad - Variety 2|22.68000
Eisenhower|Silver and Related Dollar|1976|San Francisco|Bicentennial|Silver Clad - Variety 1|24.59000
Eisenhower|Silver and Related Dollar|1976|San Francisco|Bicentennial|Silver Clad - Variety 2|24.59000
Eisenhower|Silver and Related Dollar|1976|San Francisco|Bicentennial|Copper-Nickel Clad - Variety 1|22.68000
Eisenhower|Silver and Related Dollar|1977|Philadelphia|Eagle Reverse Resumed|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1977|Denver|Eagle Reverse Resumed|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1977|San Francisco|Eagle Reverse Resumed|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1978|Philadelphia|Eagle Reverse Resumed|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1978|Denver|Eagle Reverse Resumed|Copper-Nickel Clad|22.68000
Eisenhower|Silver and Related Dollar|1978|San Francisco|Eagle Reverse Resumed|Copper-Nickel Clad|22.68000
Susan B. Anthony|Silver and Related Dollar|1979|Philadelphia||Narrow Rim|8.10000
Susan B. Anthony|Silver and Related Dollar|1979|Philadelphia||Wide Rim|8.10000
Susan B. Anthony|Silver and Related Dollar|1979|Denver|||8.10000
Susan B. Anthony|Silver and Related Dollar|1979|San Francisco||Proof - Type 2|8.10000
Susan B. Anthony|Silver and Related Dollar|1979|San Francisco|||8.10000
Susan B. Anthony|Silver and Related Dollar|1979|San Francisco||Proof - Type 1|8.10000
Susan B. Anthony|Silver and Related Dollar|1980|Philadelphia|||8.10000
Susan B. Anthony|Silver and Related Dollar|1980|Denver|||8.10000
Susan B. Anthony|Silver and Related Dollar|1980|San Francisco|||8.10000
Susan B. Anthony|Silver and Related Dollar|1980|San Francisco||Proof|8.10000
Susan B. Anthony|Silver and Related Dollar|1981|Philadelphia|||8.10000
Susan B. Anthony|Silver and Related Dollar|1981|Denver|||8.10000
Susan B. Anthony|Silver and Related Dollar|1981|San Francisco||Proof - Type 1|8.10000
Susan B. Anthony|Silver and Related Dollar|1981|San Francisco||Proof - Type 2|8.10000
Susan B. Anthony|Silver and Related Dollar|1981|San Francisco|||8.10000
Susan B. Anthony|Silver and Related Dollar|1999|Philadelphia|||8.10000
Susan B. Anthony|Silver and Related Dollar|1999|Philadelphia||Proof|8.10000
Susan B. Anthony|Silver and Related Dollar|1999|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2000|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2000|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2000|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2001|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2001|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2001|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2002|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2002|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2002|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2003|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2003|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2003|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2004|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2004|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2004|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2005|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2005|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2005|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2006|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2006|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2006|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2007|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2007|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2007|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2008|Philadelphia|||8.10000
Sacagawea|Silver and Related Dollar|2008|Denver|||8.10000
Sacagawea|Silver and Related Dollar|2008|San Francisco|||8.10000
Sacagawea|Silver and Related Dollar|2009|Philadelphia|Native American Series|Agriculture|8.10000
Sacagawea|Silver and Related Dollar|2009|Denver|Native American Series|Agriculture|8.10000
Sacagawea|Silver and Related Dollar|2009|San Francisco|Native American Series|Agriculture|8.10000
Sacagawea|Silver and Related Dollar|2010|Philadelphia|Native American Series|Great Law|8.10000
Sacagawea|Silver and Related Dollar|2010|Denver|Native American Series|Great Law|8.10000
Sacagawea|Silver and Related Dollar|2010|San Francisco|Native American Series|Great Law|8.10000
Sacagawea|Silver and Related Dollar|2011|Philadelphia|Native American Series|Wampanoag|8.10000
Sacagawea|Silver and Related Dollar|2011|Denver|Native American Series|Wampanoag|8.10000
Sacagawea|Silver and Related Dollar|2011|San Francisco|Native American Series|Wampanoag|8.10000
Sacagawea|Silver and Related Dollar|2012|Philadelphia|Native American Series|Trade Routes|8.10000
Sacagawea|Silver and Related Dollar|2012|Denver|Native American Series|Trade Routes|8.10000
Sacagawea|Silver and Related Dollar|2012|San Francisco|Native American Series|Trade Routes|8.10000
Presidential|Silver and Related Dollar|2007|Philadelphia||Jefferson|8.10000
Presidential|Silver and Related Dollar|2007|Philadelphia||Washington|8.10000
Presidential|Silver and Related Dollar|2007|Philadelphia||Madison|8.10000
Presidential|Silver and Related Dollar|2007|Philadelphia||J. Adams|8.10000
Presidential|Silver and Related Dollar|2007|Denver||J. Adams|8.10000
Presidential|Silver and Related Dollar|2007|Denver||Jefferson|8.10000
Presidential|Silver and Related Dollar|2007|Denver||Washington|8.10000
Presidential|Silver and Related Dollar|2007|Denver||Madison|8.10000
Presidential|Silver and Related Dollar|2007|San Francisco||J. Adams|8.10000
Presidential|Silver and Related Dollar|2007|San Francisco||Jefferson|8.10000
Presidential|Silver and Related Dollar|2007|San Francisco||Washington|8.10000
Presidential|Silver and Related Dollar|2007|San Francisco||Madison|8.10000
Presidential|Silver and Related Dollar|2008|Philadelphia||Monroe|8.10000
Presidential|Silver and Related Dollar|2008|Philadelphia||Van Buren|8.10000
Presidential|Silver and Related Dollar|2008|Philadelphia||J.Q. Adams|8.10000
Presidential|Silver and Related Dollar|2008|Philadelphia||Jackson|8.10000
Presidential|Silver and Related Dollar|2008|Denver||Monroe|8.10000
Presidential|Silver and Related Dollar|2008|Denver||Van Buren|8.10000
Presidential|Silver and Related Dollar|2008|Denver||J.Q. Adams|8.10000
Presidential|Silver and Related Dollar|2008|Denver||Jackson|8.10000
Presidential|Silver and Related Dollar|2008|San Francisco||Monroe|8.10000
Presidential|Silver and Related Dollar|2008|San Francisco||Van Buren|8.10000
Presidential|Silver and Related Dollar|2008|San Francisco||J.Q. Adams|8.10000
Presidential|Silver and Related Dollar|2008|San Francisco||Jackson|8.10000
Presidential|Silver and Related Dollar|2009|Philadelphia||Polk|8.10000
Presidential|Silver and Related Dollar|2009|Philadelphia||Harrison|8.10000
Presidential|Silver and Related Dollar|2009|Philadelphia||Taylor|8.10000
Presidential|Silver and Related Dollar|2009|Philadelphia||Tyler|8.10000
Presidential|Silver and Related Dollar|2009|Denver||Tyler|8.10000
Presidential|Silver and Related Dollar|2009|Denver||Polk|8.10000
Presidential|Silver and Related Dollar|2009|Denver||Harrison|8.10000
Presidential|Silver and Related Dollar|2009|Denver||Taylor|8.10000
Presidential|Silver and Related Dollar|2009|San Francisco||Polk|8.10000
Presidential|Silver and Related Dollar|2009|San Francisco||Harrison|8.10000
Presidential|Silver and Related Dollar|2009|San Francisco||Taylor|8.10000
Presidential|Silver and Related Dollar|2009|San Francisco||Tyler|8.10000
Presidential|Silver and Related Dollar|2010|Philadelphia||Lincoln|8.10000
Presidential|Silver and Related Dollar|2010|Philadelphia||Pierce|8.10000
Presidential|Silver and Related Dollar|2010|Philadelphia||Buchanan|8.10000
Presidential|Silver and Related Dollar|2010|Philadelphia||Fillmore|8.10000
Presidential|Silver and Related Dollar|2010|Denver||Fillmore|8.10000
Presidential|Silver and Related Dollar|2010|Denver||Lincoln|8.10000
Presidential|Silver and Related Dollar|2010|Denver||Pierce|8.10000
Presidential|Silver and Related Dollar|2010|Denver||Buchanan|8.10000
Presidential|Silver and Related Dollar|2010|San Francisco||Fillmore|8.10000
Presidential|Silver and Related Dollar|2010|San Francisco||Lincoln|8.10000
Presidential|Silver and Related Dollar|2010|San Francisco||Pierce|8.10000
Presidential|Silver and Related Dollar|2010|San Francisco||Buchanan|8.10000
Presidential|Silver and Related Dollar|2011|Philadelphia||Hayes|8.10000
Presidential|Silver and Related Dollar|2011|Philadelphia||Johnson|8.10000
Presidential|Silver and Related Dollar|2011|Philadelphia||Garfield|8.10000
Presidential|Silver and Related Dollar|2011|Philadelphia||Grant|8.10000
Presidential|Silver and Related Dollar|2011|Denver||Grant|8.10000
Presidential|Silver and Related Dollar|2011|Denver||Hayes|8.10000
Presidential|Silver and Related Dollar|2011|Denver||Johnson|8.10000
Presidential|Silver and Related Dollar|2011|Denver||Garfield|8.10000
Presidential|Silver and Related Dollar|2011|San Francisco||Hayes|8.10000
Presidential|Silver and Related Dollar|2011|San Francisco||Johnson|8.10000
Presidential|Silver and Related Dollar|2011|San Francisco||Garfield|8.10000
Presidential|Silver and Related Dollar|2011|San Francisco||Grant|8.10000
Presidential|Silver and Related Dollar|2012|Philadelphia||Cleveland - Variety 2|8.10000
Presidential|Silver and Related Dollar|2012|Philadelphia||Cleveland - Variety 1|8.10000
Presidential|Silver and Related Dollar|2012|Philadelphia||Harrison|8.10000
Presidential|Silver and Related Dollar|2012|Philadelphia||Arthur|8.10000
Presidential|Silver and Related Dollar|2012|Denver||Arthur|8.10000
Presidential|Silver and Related Dollar|2012|Denver||Cleveland - Variety 2|8.10000
Presidential|Silver and Related Dollar|2012|Denver||Cleveland - Variety 1|8.10000
Presidential|Silver and Related Dollar|2012|Denver||Harrison|8.10000
Presidential|Silver and Related Dollar|2012|San Francisco||Arthur|8.10000
Presidential|Silver and Related Dollar|2012|San Francisco||Cleveland - Variety 2|8.10000
Presidential|Silver and Related Dollar|2012|San Francisco||Cleveland - Variety 1|8.10000
Presidential|Silver and Related Dollar|2012|San Francisco||Harrison|8.10000
Flowing Hair|Half Dollar|1794|Philadelphia|||13.48000
Flowing Hair|Half Dollar|1795|Philadelphia|||13.48000
Flowing Hair|Half Dollar|1795|Philadelphia||Recut Date|13.48000
Flowing Hair|Half Dollar|1795|Philadelphia||3 Leaves Under Each Wing|13.48000
Draped Bust|Half Dollar|1796|Philadelphia|Small Eagle Reverse|All Kinds|13.48000
Draped Bust|Half Dollar|1796|Philadelphia|Small Eagle Reverse|15 Stars|13.48000
Draped Bust|Half Dollar|1796|Philadelphia|Small Eagle Reverse|16 Stars|13.48000
Draped Bust|Half Dollar|1797|Philadelphia|Small Eagle Reverse|15 Stars|13.48000
Draped Bust|Half Dollar|1801|Philadelphia|Heraldic Eagle Reverse||13.48000
Draped Bust|Half Dollar|1802|Philadelphia|Heraldic Eagle Reverse||13.48000
Draped Bust|Half Dollar|1803|Philadelphia|Heraldic Eagle Reverse||13.48000
Draped Bust|Half Dollar|1805|Philadelphia|Heraldic Eagle Reverse|All Kinds|13.48000
Draped Bust|Half Dollar|1805|Philadelphia|Heraldic Eagle Reverse|5 Over 4|13.48000
Draped Bust|Half Dollar|1805|Philadelphia|Heraldic Eagle Reverse|Normal Date|13.48000
Draped Bust|Half Dollar|1806|Philadelphia|Heraldic Eagle Reverse|6 Over Inverted 5|13.48000
Draped Bust|Half Dollar|1806|Philadelphia|Heraldic Eagle Reverse|All Kinds|13.48000
Draped Bust|Half Dollar|1806|Philadelphia|Heraldic Eagle Reverse|Normal Date|13.48000
Draped Bust|Half Dollar|1806|Philadelphia|Heraldic Eagle Reverse|6 Over 5|13.48000
Draped Bust|Half Dollar|1807|Philadelphia|Heraldic Eagle Reverse||13.48000
Capped Bust, Lettered Edge|Half Dollar|1807|Philadelphia|First Style||13.48000
Capped Bust, Lettered Edge|Half Dollar|1808|Philadelphia|First Style||13.48000
Capped Bust, Lettered Edge|Half Dollar|1808|Philadelphia|First Style|8 Over 7|13.48000
Capped Bust, Lettered Edge|Half Dollar|1809|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1810|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1811|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1812|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1812|Philadelphia|Remodeled Portrait and Eagle|All Kinds|13.48000
Capped Bust, Lettered Edge|Half Dollar|1812|Philadelphia|Remodeled Portrait and Eagle|2 Over 1|13.48000
Capped Bust, Lettered Edge|Half Dollar|1813|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1813|Philadelphia|Remodeled Portrait and Eagle|50 C. Over UNI|13.48000
Capped Bust, Lettered Edge|Half Dollar|1814|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1814|Philadelphia|Remodeled Portrait and Eagle|All Kinds|13.48000
Capped Bust, Lettered Edge|Half Dollar|1814|Philadelphia|Remodeled Portrait and Eagle|4 Over 3|13.48000
Capped Bust, Lettered Edge|Half Dollar|1815|Philadelphia|Remodeled Portrait and Eagle|5 Over 2|13.48000
Capped Bust, Lettered Edge|Half Dollar|1817|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1817|Philadelphia|Remodeled Portrait and Eagle|All Kinds|13.48000
Capped Bust, Lettered Edge|Half Dollar|1817|Philadelphia|Remodeled Portrait and Eagle|7 Over 3|13.48000
Capped Bust, Lettered Edge|Half Dollar|1817|Philadelphia|Remodeled Portrait and Eagle|7 Over 4|13.48000
Capped Bust, Lettered Edge|Half Dollar|1817|Philadelphia|Remodeled Portrait and Eagle|Dated 181.7|13.48000
Capped Bust, Lettered Edge|Half Dollar|1818|Philadelphia|Remodeled Portrait and Eagle||13.48000
Capped Bust, Lettered Edge|Half Dollar|1818|Philadelphia|Remodeled Portrait and Eagle|2nd 8 Over 7|13.48000
Capped Bust, Lettered Edge|Half Dollar|1819|Philadelphia|Remodeled Portrait and Eagle|9 Over 8|13.48000
