name	name	year	additionalInfo	name	symbol	additionalInfo	title	value
Roosevelt	Dime	1954	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1954	Silver Coinage	Philadelphia	P		MS-65	4.00
Roosevelt	Dime	1954	Silver Coinage	Philadelphia	P		PF-65	10.00
Roosevelt	Dime	1954	Silver Coinage	San Francisco	S		VF-20	2.50
Roosevelt	Dime	1954	Silver Coinage	San Francisco	S		EF-40	2.50
Roosevelt	Dime	1954	Silver Coinage	San Francisco	S		MS-63	2.75
Roosevelt	Dime	1954	Silver Coinage	San Francisco	S		MS-65	4.00
Roosevelt	Dime	1955	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1955	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1955	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1955	Silver Coinage	Denver	D		MS-65	4.00
Roosevelt	Dime	1955	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1955	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1955	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1955	Silver Coinage	Philadelphia	P		MS-65	5.00
Roosevelt	Dime	1955	Silver Coinage	Philadelphia	P		PF-65	8.00
Roosevelt	Dime	1955	Silver Coinage	San Francisco	S		VF-20	2.50
Roosevelt	Dime	1955	Silver Coinage	San Francisco	S		EF-40	2.50
Roosevelt	Dime	1955	Silver Coinage	San Francisco	S		MS-63	2.75
Roosevelt	Dime	1955	Silver Coinage	San Francisco	S		MS-65	4.00
Roosevelt	Dime	1956	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1956	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1956	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1956	Silver Coinage	Denver	D		MS-65	3.50
Roosevelt	Dime	1956	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1956	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1956	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1956	Silver Coinage	Philadelphia	P		MS-65	4.00
Roosevelt	Dime	1956	Silver Coinage	Philadelphia	P		PF-65	3.25
Roosevelt	Dime	1957	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1957	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1957	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1957	Silver Coinage	Denver	D		MS-65	3.25
Roosevelt	Dime	1957	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1957	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1957	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1957	Silver Coinage	Philadelphia	P		MS-65	3.50
Roosevelt	Dime	1957	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1958	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1958	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1958	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1958	Silver Coinage	Denver	D		MS-65	4.00
Roosevelt	Dime	1958	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1958	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1958	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1958	Silver Coinage	Philadelphia	P		MS-65	4.00
Roosevelt	Dime	1958	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1959	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1959	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1959	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1959	Silver Coinage	Denver	D		MS-65	3.50
Roosevelt	Dime	1959	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1959	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1959	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1959	Silver Coinage	Philadelphia	P		MS-65	3.50
Roosevelt	Dime	1959	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1960	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1960	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1960	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1960	Silver Coinage	Denver	D		MS-65	3.00
Roosevelt	Dime	1960	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1960	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1960	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1960	Silver Coinage	Philadelphia	P		MS-65	3.50
Roosevelt	Dime	1960	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1961	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1961	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1961	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1961	Silver Coinage	Denver	D		MS-65	3.00
Roosevelt	Dime	1961	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1961	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1961	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1961	Silver Coinage	Philadelphia	P		MS-65	3.00
Roosevelt	Dime	1961	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1962	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1962	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1962	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1962	Silver Coinage	Denver	D		MS-65	3.00
Roosevelt	Dime	1962	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1962	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1962	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1962	Silver Coinage	Philadelphia	P		MS-65	3.00
Roosevelt	Dime	1962	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1963	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1963	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1963	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1963	Silver Coinage	Denver	D		MS-65	3.00
Roosevelt	Dime	1963	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1963	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1963	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1963	Silver Coinage	Philadelphia	P		MS-65	3.00
Roosevelt	Dime	1963	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1964	Silver Coinage	Denver	D		VF-20	2.50
Roosevelt	Dime	1964	Silver Coinage	Denver	D		EF-40	2.50
Roosevelt	Dime	1964	Silver Coinage	Denver	D		MS-63	2.75
Roosevelt	Dime	1964	Silver Coinage	Denver	D		MS-65	3.00
Roosevelt	Dime	1964	Silver Coinage	Philadelphia	P		VF-20	2.50
Roosevelt	Dime	1964	Silver Coinage	Philadelphia	P		EF-40	2.50
Roosevelt	Dime	1964	Silver Coinage	Philadelphia	P		MS-63	2.75
Roosevelt	Dime	1964	Silver Coinage	Philadelphia	P		MS-65	3.00
Roosevelt	Dime	1964	Silver Coinage	Philadelphia	P		PF-65	3.00
Roosevelt	Dime	1965	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1965	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.75
Roosevelt	Dime	1966	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1966	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.65
Roosevelt	Dime	1967	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1967	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.50
Roosevelt	Dime	1968	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1968	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.50
Roosevelt	Dime	1968	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1968	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.50
Roosevelt	Dime	1968	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1969	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1969	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1969	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.25
Roosevelt	Dime	1969	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.90
Roosevelt	Dime	1969	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1970	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1970	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1970	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1970	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1970	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1971	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.16
Roosevelt	Dime	1971	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.20
Roosevelt	Dime	1971	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.18
Roosevelt	Dime	1971	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.30
Roosevelt	Dime	1971	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1972	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1972	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1972	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1972	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1972	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1973	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1973	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1973	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1973	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1973	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1974	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1974	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1974	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1974	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1974	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1975	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1975	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1975	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1975	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1975	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.70
Roosevelt	Dime	1976	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1976	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1976	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1976	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1976	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.70
Roosevelt	Dime	1977	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1977	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1977	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1977	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1977	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1978	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1978	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1978	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1978	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1978	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.40
Roosevelt	Dime	1979	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1979	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1979	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1979	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1979	Clad Coinage and Silver Proofs	San Francisco	S	Type 1	PF-65	0.50
Roosevelt	Dime	1979	Clad Coinage and Silver Proofs	San Francisco	S	Type 2	PF-65	1.40
Roosevelt	Dime	1980	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1980	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1980	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1980	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1980	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.40
Roosevelt	Dime	1981	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1981	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1981	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1981	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1981	Clad Coinage and Silver Proofs	San Francisco	S	Type 1	PF-65	1.00
Roosevelt	Dime	1981	Clad Coinage and Silver Proofs	San Francisco	S	Type 2	PF-65	3.00
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.60
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	Denver	D		MS-65	1.10
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	1.50
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	2.25
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	Philadelphia	P	No Mmk	MS-63	90.00
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	Philadelphia	P	No Mmk	MS-65	225.00
Roosevelt	Dime	1982	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.70
Roosevelt	Dime	1983	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.35
Roosevelt	Dime	1983	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.65
Roosevelt	Dime	1983	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	1.25
Roosevelt	Dime	1983	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	2.75
Roosevelt	Dime	1983	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1984	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.20
Roosevelt	Dime	1984	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.50
Roosevelt	Dime	1984	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1984	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.30
Roosevelt	Dime	1984	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.70
Roosevelt	Dime	1985	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1985	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1985	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1985	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.25
Roosevelt	Dime	1985	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	1986	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.25
Roosevelt	Dime	1986	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.35
Roosevelt	Dime	1986	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.25
Roosevelt	Dime	1986	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.35
Roosevelt	Dime	1986	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.25
Roosevelt	Dime	1987	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1987	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.35
Roosevelt	Dime	1987	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.15
Roosevelt	Dime	1987	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.35
Roosevelt	Dime	1987	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.20
Roosevelt	Dime	1988	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.12
Roosevelt	Dime	1988	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.20
Roosevelt	Dime	1988	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.12
Roosevelt	Dime	1988	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.20
Roosevelt	Dime	1988	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.00
Roosevelt	Dime	1989	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1989	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.20
Roosevelt	Dime	1989	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1989	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.20
Roosevelt	Dime	1989	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.50
Roosevelt	Dime	1990	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1990	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.20
Roosevelt	Dime	1990	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1990	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.20
Roosevelt	Dime	1990	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.75
Roosevelt	Dime	1991	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.12
Roosevelt	Dime	1991	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.20
Roosevelt	Dime	1991	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1991	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.20
Roosevelt	Dime	1991	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.20
Roosevelt	Dime	1992	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1992	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	1992	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1992	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	1992	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	2.00
Roosevelt	Dime	1992	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	1993	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1993	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	1993	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1993	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	1993	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	2.00
Roosevelt	Dime	1993	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	1994	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1994	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	1994	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1994	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	1994	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	2.00
Roosevelt	Dime	1994	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	1995	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.15
Roosevelt	Dime	1995	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.25
Roosevelt	Dime	1995	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1995	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.20
Roosevelt	Dime	1995	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	6.00
Roosevelt	Dime	1995	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	8.00
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.20
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.20
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.00
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	West Point	W		MS-63	6.00
Roosevelt	Dime	1996	Clad Coinage and Silver Proofs	West Point	W		MS-65	10.00
Roosevelt	Dime	1997	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1997	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	1997	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1997	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	1997	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	3.50
Roosevelt	Dime	1997	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	9.00
Roosevelt	Dime	1998	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1998	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	1998	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1998	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	1998	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	2.00
Roosevelt	Dime	1998	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	1999	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	1999	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	1999	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	1999	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	1999	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.00
Roosevelt	Dime	1999	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.50
Roosevelt	Dime	2000	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	2000	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	2000	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	2000	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	2000	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	1.00
Roosevelt	Dime	2000	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	2001	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	2001	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	2001	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	2001	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	2001	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	2001	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	2002	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	2002	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	2002	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	2002	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	2002	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.75
Roosevelt	Dime	2002	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	2003	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	2003	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	2003	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	2003	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	2003	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.50
Roosevelt	Dime	2003	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	2004	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	2004	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	2004	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
Roosevelt	Dime	2004	Clad Coinage and Silver Proofs	Philadelphia	P		MS-65	0.15
Roosevelt	Dime	2004	Clad Coinage and Silver Proofs	San Francisco	S		PF-65	0.60
Roosevelt	Dime	2004	Clad Coinage and Silver Proofs	San Francisco	S	Silver	PF-65	3.00
Roosevelt	Dime	2005	Clad Coinage and Silver Proofs	Denver	D		MS-63	0.10
Roosevelt	Dime	2005	Clad Coinage and Silver Proofs	Denver	D		MS-65	0.15
Roosevelt	Dime	2005	Clad Coinage and Silver Proofs	Philadelphia	P		MS-63	0.10
